feature,p-value,NC-mean,AD-mean,NC-std,AD-std,
log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformity,0.00000028096475980425 ,882.87532142888800000000 ,761.38023497631500000000 ,58.56311576363000000000 ,130.86506576344200000000 ,
log-sigma-5-0-mm-3D_glrlm_LongRunEmphasis,0.00000000000811320609 ,23.03991107377770000000 ,18.32698051631570000000 ,2.44793691383797000000 ,2.93149907370035000000 ,
log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.00000000055104487446 ,68.33374065799990000000 ,50.44444238447360000000 ,11.99724903004300000000 ,10.93723043867080000000 ,
log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.00000000175935992843 ,3.89801870360000000000 ,3.72902860521052000000 ,0.06692507318445760000 ,0.15054604152796100000 ,
log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.00000000020441297395 ,0.15041489142222200000 ,0.17325423771052600000 ,0.00867151031010868000 ,0.01886868034327920000 ,
log-sigma-5-0-mm-3D_glrlm_RunPercentage,0.00000000093567902147 ,0.27510597306666600000 ,0.30755123289473600000 ,0.01339400054271280000 ,0.02786341346178430000 ,
log-sigma-5-0-mm-3D_glrlm_RunVariance,0.00000000000683755444 ,6.64789182848888000000 ,5.12831101302631000000 ,0.84942510552821000000 ,0.87227525568280500000 ,
log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,0.00000175989012340677 ,0.26464650120000000000 ,0.29276878728947300000 ,0.01620932009905840000 ,0.03209448644949390000 ,
log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.00000047469499262205 ,0.16145088011111100000 ,0.18384693602631500000 ,0.01108004807525780000 ,0.02466287123447040000 ,
log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.00001306613746643590 ,1758122.18681777000000000000 ,1138746.01498684000000000000 ,680522.37981415500000000000 ,501789.59596757100000000000 ,
log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.00000015711184124461 ,5485691.38826666000000000000 ,3166237.25884210000000000000 ,2206705.06740546000000000000 ,1251908.55455246000000000000 ,
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.00000400666564996666 ,569768.22184888800000000000 ,332939.15412631500000000000 ,240428.26475656000000000000 ,185992.10344776900000000000 ,
log-sigma-5-0-mm-3D_ngtdm_Complexity,0.00000002260771590066 ,0.08467787113333330000 ,0.09985110452631570000 ,0.00941488448141212000 ,0.01283991697983360000 ,
log-sigma-5-0-mm-3D_ngtdm_Contrast,0.00000035062670341664 ,0.01979622911111110000 ,0.02400912265789470000 ,0.00314014135621004000 ,0.00377655594855567000 ,
log-sigma-4-5-mm-3D_firstorder_90Percentile,0.00001047819432491410 ,0.29319635511111100000 ,0.33944649378947300000 ,0.03882479678782980000 ,0.05072754095537250000 ,
log-sigma-4-5-mm-3D_firstorder_InterquartileRange,0.00000274697977620798 ,0.34051217191111100000 ,0.41013159663157800000 ,0.05807065614671840000 ,0.06771314569203970000 ,
log-sigma-4-5-mm-3D_firstorder_Maximum,0.00000621771861886354 ,0.54629952377777700000 ,0.64694523728947300000 ,0.09450698736828570000 ,0.09442694231882560000 ,
log-sigma-4-5-mm-3D_firstorder_MeanAbsoluteDeviation,0.00000025791142630890 ,0.19101421497777700000 ,0.22679441852631500000 ,0.02695845688293840000 ,0.03100553575566750000 ,
log-sigma-4-5-mm-3D_firstorder_Range,0.00000031601486946684 ,1.20941320126666000000 ,1.39405308431578000000 ,0.13633615568180500000 ,0.16543045888786400000 ,
log-sigma-4-5-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.00000253800782317289 ,0.14076968244444400000 ,0.16807399355263100000 ,0.02278387233570450000 ,0.02635167875446440000 ,
log-sigma-4-5-mm-3D_firstorder_RootMeanSquared,0.00000002398149691212 ,0.23719666233333300000 ,0.27986696557894700000 ,0.02678219484148200000 ,0.03597158750810850000 ,
log-sigma-4-5-mm-3D_firstorder_Skewness,0.00000000407282736757 ,-0.56481973548888800000 ,-0.27047577268421000000 ,0.18887329527943200000 ,0.21790410802472600000 ,
log-sigma-4-5-mm-3D_firstorder_Variance,0.00000008151735720980 ,0.05384963737777770000 ,0.07570260823684200000 ,0.01449082529173160000 ,0.01922054722393930000 ,
log-sigma-4-5-mm-3D_glcm_Contrast,0.00000000053880623028 ,0.09069554717777770000 ,0.11049239376315700000 ,0.00877914196154668000 ,0.01624634018194940000 ,
log-sigma-4-5-mm-3D_glcm_Correlation,0.00000003584416606747 ,0.80243852802222200000 ,0.76706466497368400000 ,0.01744675430304680000 ,0.03404717954532350000 ,
log-sigma-4-5-mm-3D_glcm_DifferenceAverage,0.00000000053880623028 ,0.09069554717777770000 ,0.11049239376315700000 ,0.00877914196154668000 ,0.01624634018194940000 ,
log-sigma-4-5-mm-3D_glcm_DifferenceEntropy,0.00000000036281652159 ,0.43148525682222200000 ,0.48914652600000000000 ,0.02822785927204590000 ,0.04466157671067300000 ,
log-sigma-4-5-mm-3D_glcm_DifferenceVariance,0.00000000038132293132 ,0.08162047953333330000 ,0.09654427810526310000 ,0.00698905666870836000 ,0.01181604782300020000 ,
log-sigma-4-5-mm-3D_glcm_Id,0.00000000053880644526 ,0.95465222628888900000 ,0.94475380313157800000 ,0.00438957093910941000 ,0.00812317010718652000 ,
log-sigma-4-5-mm-3D_glcm_Idm,0.00000000053880644526 ,0.95465222628888900000 ,0.94475380313157800000 ,0.00438957093910941000 ,0.00812317010718652000 ,
log-sigma-4-5-mm-3D_glcm_Idmn,0.00000000053880645702 ,0.98186089053333300000 ,0.97790152123684200000 ,0.00175582843705975000 ,0.00324926804356389000 ,
log-sigma-4-5-mm-3D_glcm_Idn,0.00000000053880614754 ,0.96976815093333300000 ,0.96316920202631500000 ,0.00292638069021223000 ,0.00541544671825826000 ,
log-sigma-4-5-mm-3D_glcm_Imc1,0.00000000545709782067 ,-0.54778558115555500000 ,-0.49710314376315700000 ,0.02524819579558340000 ,0.04429841458833060000 ,
log-sigma-4-5-mm-3D_glcm_InverseVariance,0.00000000053880623028 ,0.09069554717777770000 ,0.11049239376315700000 ,0.00877914196154668000 ,0.01624634018194940000 ,
log-sigma-4-5-mm-3D_glcm_JointEntropy,0.00001115869128755000 ,1.36785413891111000000 ,1.44917760515789000000 ,0.08101077608666410000 ,0.07608084922574810000 ,
log-sigma-4-5-mm-3D_glcm_MCC,0.00000003584416606747 ,0.80243852802222200000 ,0.76706466497368400000 ,0.01744675430304680000 ,0.03404717954532350000 ,
log-sigma-4-5-mm-3D_gldm_DependenceEntropy,0.00000002818635798300 ,5.07127301235555000000 ,5.19042993505263000000 ,0.09846702098791830000 ,0.07360195532814760000 ,
log-sigma-4-5-mm-3D_gldm_DependenceNonUniformity,0.00000000000287489820 ,429.65212820222200000000 ,296.03868609105200000000 ,67.34787614015630000000 ,80.91573518764930000000 ,
log-sigma-4-5-mm-3D_gldm_DependenceNonUniformityNormalized,0.00000000000084359480 ,0.06827702331111110000 ,0.05898152797368420000 ,0.00543363123335926000 ,0.00436688281501715000 ,
log-sigma-4-5-mm-3D_gldm_DependenceVariance,0.00000404989559571354 ,30.49963376844440000000 ,29.07474262131570000000 ,1.00860309628403000000 ,1.59216205414459000000 ,
log-sigma-4-5-mm-3D_gldm_GrayLevelNonUniformity,0.00000000018423653474 ,3350.34842097777000000000 ,2574.67216519736000000000 ,399.71013566307400000000 ,566.15951662280700000000 ,
log-sigma-4-5-mm-3D_gldm_LargeDependenceEmphasis,0.00000000034622320420 ,422.78681832444400000000 ,388.50269283684200000000 ,13.00479488385800000000 ,28.91316114049750000000 ,
log-sigma-4-5-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.00000020738790080615 ,1230.89326021111000000000 ,1031.88164790789000000000 ,142.57810587743300000000 ,176.82628460088400000000 ,
log-sigma-4-5-mm-3D_gldm_SmallDependenceEmphasis,0.00000102119599849990 ,0.00393330875555555000 ,0.00433148634210526000 ,0.00026526894355755800 ,0.00041462292757951700 ,
log-sigma-4-5-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.00000054321920796888 ,0.00223927755555555000 ,0.00256225752631578000 ,0.00021488577607983800 ,0.00032225244587130700 ,
log-sigma-4-5-mm-3D_glrlm_GrayLevelNonUniformity,0.00000043436244801512 ,886.12244952888900000000 ,764.99692415263100000000 ,60.85103376249960000000 ,132.23492999246800000000 ,
log-sigma-4-5-mm-3D_glrlm_LongRunEmphasis,0.00000000000673462514 ,22.94985434111110000000 ,18.19334942368420000000 ,2.37037901789248000000 ,3.02764847917223000000 ,
log-sigma-4-5-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.00000000010261879383 ,67.91754637422220000000 ,48.71791918052630000000 ,11.94393344745740000000 ,11.49962059695910000000 ,
log-sigma-4-5-mm-3D_glrlm_RunEntropy,0.00000000096505261882 ,3.88992283635555000000 ,3.71637010931578000000 ,0.06354179075169230000 ,0.15353832768134200000 ,
log-sigma-4-5-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.00000000021544746111 ,0.15148455884444400000 ,0.17557864647368400000 ,0.00844431208390685000 ,0.02031122078444000000 ,
log-sigma-4-5-mm-3D_glrlm_RunPercentage,0.00000000110134748616 ,0.27678595180000000000 ,0.30985174776315700000 ,0.01266293435217770000 ,0.02912466848672160000 ,
log-sigma-4-5-mm-3D_glrlm_RunVariance,0.00000000000662235367 ,6.67585642668888000000 ,5.10614094260526000000 ,0.86779885749352500000 ,0.91043668604811000000 ,
log-sigma-4-5-mm-3D_glrlm_ShortRunEmphasis,0.00000480212600484716 ,0.26735797342222200000 ,0.29395826736842100000 ,0.01543880502952040000 ,0.03232302367518050000 ,
log-sigma-4-5-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.00000140604285191466 ,0.16268229962222200000 ,0.18284884052631500000 ,0.00978181064120282000 ,0.02370394689168030000 ,
log-sigma-4-5-mm-3D_glszm_LargeAreaEmphasis,0.00000001033479314533 ,1839338.46563111000000000000 ,1141542.91468157000000000000 ,570923.18967318600000000000 ,389899.76700600200000000000 ,
log-sigma-4-5-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.00000000131706640143 ,5696217.46811111000000000000 ,3108567.70889473000000000000 ,2017117.95172744000000000000 ,1264691.52332967000000000000 ,
log-sigma-4-5-mm-3D_ngtdm_Complexity,0.00000000477707166904 ,0.08671156946666660000 ,0.10219348426315700000 ,0.00825603751853265000 ,0.01305518689103350000 ,
log-sigma-4-5-mm-3D_ngtdm_Contrast,0.00000002022313907612 ,0.02026623962222220000 ,0.02466857615789470000 ,0.00281244997542654000 ,0.00362720548532524000 ,
log-sigma-4-0-mm-3D_firstorder_10Percentile,0.00000100670611516724 ,-0.29781089433333300000 ,-0.39648439344736800000 ,0.07430565992435430000 ,0.09544354611598170000 ,
log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.00000005727942691833 ,0.34888636317777700000 ,0.41850454781578900000 ,0.04945892723689050000 ,0.05658011567311000000 ,
log-sigma-4-0-mm-3D_firstorder_Maximum,0.00000570957071957744 ,0.58885664073333300000 ,0.69690086649999900000 ,0.10485491290253500000 ,0.09612042392276600000 ,
log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.00000000298627981436 ,0.19396488566666600000 ,0.23118360910526300000 ,0.02400021096973340000 ,0.02687237850453740000 ,
log-sigma-4-0-mm-3D_firstorder_Median,0.00001626627100733330 ,0.07504302544444440000 ,-0.00075351710526315900 ,0.06053792186127350000 ,0.08923853860961640000 ,
log-sigma-4-0-mm-3D_firstorder_Minimum,0.00001495493371561300 ,-0.67127837542222200000 ,-0.77992295436842100000 ,0.09128300417874250000 ,0.12314308123789700000 ,
log-sigma-4-0-mm-3D_firstorder_Range,0.00000001942293726055 ,1.26013501615555000000 ,1.47682382084210000000 ,0.15583809020506600000 ,0.16006253483597300000 ,
log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.00000004153136457230 ,0.14347133600000000000 ,0.17113175494736800000 ,0.01956751388736050000 ,0.02203151618355740000 ,
log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.00000000041028217448 ,0.24201523975555500000 ,0.28780035044736800000 ,0.02369422280661320000 ,0.03466729772822630000 ,
log-sigma-4-0-mm-3D_firstorder_Skewness,0.00000002628155117538 ,-0.47434297184444400000 ,-0.18486208115789400000 ,0.20942349580162500000 ,0.21757779072334600000 ,
log-sigma-4-0-mm-3D_firstorder_Variance,0.00000000109225140441 ,0.05524177784444440000 ,0.07856275539473680000 ,0.01345508903789540000 ,0.01735596932184400000 ,
log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.00001632580614128750 ,2.78046270711111000000 ,2.46871719139473000000 ,0.26949952591338400000 ,0.34950329815627200000 ,
log-sigma-4-0-mm-3D_glcm_ClusterShade,0.00001576870400154950 ,-0.31943511482222200000 ,-0.03152372942105260000 ,0.24612787636315900000 ,0.32420758048072800000 ,
log-sigma-4-0-mm-3D_glcm_Contrast,0.00000000015887527378 ,0.09598530062222220000 ,0.11646361284210500000 ,0.00858816034227910000 ,0.01627641251915030000 ,
log-sigma-4-0-mm-3D_glcm_Correlation,0.00000006542739235150 ,0.79040324293333300000 ,0.75271523289473700000 ,0.01802714653760770000 ,0.03772415338992690000 ,
log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.00000000015887527378 ,0.09598530062222220000 ,0.11646361284210500000 ,0.00858816034227910000 ,0.01627641251915030000 ,
log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.00000000009542284988 ,0.44772334144444400000 ,0.50537517271052600000 ,0.02669693992414690000 ,0.04315779239140730000 ,
log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.00000000010152871646 ,0.08573145535555550000 ,0.10084736763157800000 ,0.00671745920873562000 ,0.01154741344598390000 ,
log-sigma-4-0-mm-3D_glcm_Id,0.00000000015887530833 ,0.95200734975555500000 ,0.94176819357894700000 ,0.00429408019216551000 ,0.00813820638865085000 ,
log-sigma-4-0-mm-3D_glcm_Idm,0.00000000015887530833 ,0.95200734975555500000 ,0.94176819357894700000 ,0.00429408019216551000 ,0.00813820638865085000 ,
log-sigma-4-0-mm-3D_glcm_Idmn,0.00000000015887530978 ,0.98080293982222200000 ,0.97670727736842100000 ,0.00171763209066852000 ,0.00325528253018752000 ,
log-sigma-4-0-mm-3D_glcm_Idn,0.00000000015887529793 ,0.96800489977777700000 ,0.96117879571052600000 ,0.00286272016795052000 ,0.00542547083296897000 ,
log-sigma-4-0-mm-3D_glcm_Imc1,0.00000001050979742760 ,-0.53041915262222200000 ,-0.47891493039473600000 ,0.02500239848334840000 ,0.04690519410976760000 ,
log-sigma-4-0-mm-3D_glcm_InverseVariance,0.00000000015887527378 ,0.09598530062222220000 ,0.11646361284210500000 ,0.00858816034227910000 ,0.01627641251915030000 ,
log-sigma-4-0-mm-3D_glcm_JointEntropy,0.00001051340521926260 ,1.38242978002222000000 ,1.46086742610526000000 ,0.07982808855664630000 ,0.07059481407841410000 ,
log-sigma-4-0-mm-3D_glcm_MCC,0.00000006542739235150 ,0.79040324293333300000 ,0.75271523289473700000 ,0.01802714653760770000 ,0.03772415338992690000 ,
log-sigma-4-0-mm-3D_gldm_DependenceEntropy,0.00000052595699101220 ,5.08608878773333000000 ,5.19431052273684000000 ,0.10154882921291100000 ,0.07422903782772940000 ,
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,0.00000000000478529997 ,419.50621371555500000000 ,290.99703618157800000000 ,66.91734698447620000000 ,77.64843193613120000000 ,
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.00000000000246167195 ,0.06665378131111110000 ,0.05805389310526310000 ,0.00541677966979166000 ,0.00376398949533355000 ,
log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.00000027510314648131 ,30.65956288644440000000 ,28.94256453578940000000 ,1.20249966419959000000 ,1.58356330428279000000 ,
log-sigma-4-0-mm-3D_gldm_GrayLevelNonUniformity,0.00000000056547768685 ,3352.34524900000000000000 ,2585.49228372368000000000 ,410.61926558169300000000 ,578.54149024501900000000 ,
log-sigma-4-0-mm-3D_gldm_HighGrayLevelEmphasis,0.00001374345686162370 ,2.80693967839999000000 ,2.51989119518421000000 ,0.25110354335739100000 ,0.31364479134868600000 ,
log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,0.00000000030610504640 ,418.89986708444400000000 ,384.15643099736800000000 ,13.21597306844510000000 ,29.14089111943890000000 ,
log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.00000002038879160632 ,1216.99592225333000000000 ,977.25085397894700000000 ,153.80090365862300000000 ,197.04466958705100000000 ,
log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis,0.00001374345677306700 ,0.54826508037777700000 ,0.62002720118421000000 ,0.06277588582716180000 ,0.07841119780316090000 ,
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.00000677105623319699 ,0.00403340093333333000 ,0.00448510081578947000 ,0.00028148832027533000 ,0.00055036129583004100 ,
log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.00000003246591557279 ,0.00227086922222222000 ,0.00263572010526315000 ,0.00018215223606791200 ,0.00034806445094394100 ,
log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformity,0.00000096178740812117 ,896.78567848666600000000 ,776.04079363421000000000 ,63.15714860080510000000 ,136.48976022068400000000 ,
log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.00000355949757377126 ,2.67492524384444000000 ,2.50865455086842000000 ,0.14457451859309700000 ,0.15958123413436900000 ,
log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis,0.00000000000803966224 ,22.64048370399990000000 ,17.91747369710520000000 ,2.37618547619094000000 ,3.01076092351639000000 ,
log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.00000000003217834817 ,66.79549309333330000000 ,46.00031583263150000000 ,12.39904328027540000000 ,12.16460688510330000000 ,
log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.00000355949747652510 ,0.58126868899999900000 ,0.62283636231578900000 ,0.03614362972181980000 ,0.03989530848101900000 ,
log-sigma-4-0-mm-3D_glrlm_RunEntropy,0.00000000048490990429 ,3.87561607593333000000 ,3.69552968960526000000 ,0.06289779566129640000 ,0.15660376506206500000 ,
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.00000000026793814517 ,0.15372151102222200000 ,0.17848138392105200000 ,0.00873490214814353000 ,0.02101433545242830000 ,
log-sigma-4-0-mm-3D_glrlm_RunPercentage,0.00000000115208440301 ,0.28073009968888800000 ,0.31415451428947300000 ,0.01291312732784200000 ,0.02943527225930470000 ,
log-sigma-4-0-mm-3D_glrlm_RunVariance,0.00000000001252226277 ,6.68893454704444000000 ,5.09982711171052000000 ,0.89891202719708800000 ,0.93270581138228300000 ,
log-sigma-4-0-mm-3D_glrlm_ShortRunEmphasis,0.00001207862115036670 ,0.27536270462222200000 ,0.30128644321052600000 ,0.01662803786115480000 ,0.03262973539879130000 ,
log-sigma-4-0-mm-3D_glszm_LargeAreaEmphasis,0.00000005743006058905 ,1869731.61311111000000000000 ,1125954.76596842000000000000 ,660327.12686797000000000000 ,423144.07365927800000000000 ,
log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.00000000503554632420 ,5781618.12742222000000000000 ,2928913.89992105000000000000 ,2372101.26346219000000000000 ,1370694.54888447000000000000 ,
log-sigma-4-0-mm-3D_ngtdm_Complexity,0.00000000361497669990 ,0.09166335920000000000 ,0.10727043971052600000 ,0.00812412418971506000 ,0.01312259638910090000 ,
log-sigma-4-0-mm-3D_ngtdm_Contrast,0.00000001294850600692 ,0.02140811933333330000 ,0.02581237915789470000 ,0.00279046603105440000 ,0.00354860307868519000 ,
log-sigma-3-5-mm-3D_firstorder_10Percentile,0.00000001838491719290 ,-0.27264901644444400000 ,-0.38870004910526300000 ,0.07122760623359980000 ,0.09764955205746490000 ,
log-sigma-3-5-mm-3D_firstorder_InterquartileRange,0.00000000975296228705 ,0.31991948300000000000 ,0.38271981418421000000 ,0.03875901593700300000 ,0.05065799349389830000 ,
log-sigma-3-5-mm-3D_firstorder_MeanAbsoluteDeviation,0.00000000041618808548 ,0.18249712726666600000 ,0.21694566902631500000 ,0.02021101625364220000 ,0.02394754450896040000 ,
log-sigma-3-5-mm-3D_firstorder_Mean,0.00000231136244475234 ,0.04140433208888880000 ,-0.03505408844736840000 ,0.05273941734231320000 ,0.08296568344763920000 ,
log-sigma-3-5-mm-3D_firstorder_Median,0.00000074024963300463 ,0.06677768888888890000 ,-0.02850200971052630000 ,0.06375859205405550000 ,0.09681607275270590000 ,
log-sigma-3-5-mm-3D_firstorder_Minimum,0.00000055396882125932 ,-0.64773840366666600000 ,-0.78836800860526300000 ,0.10026014940422700000 ,0.13489654405024700000 ,
log-sigma-3-5-mm-3D_firstorder_Range,0.00000007001703818393 ,1.29328869113333000000 ,1.51818001273684000000 ,0.17451754286764900000 ,0.16900506233020800000 ,
log-sigma-3-5-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.00000000719952631413 ,0.13223552055555500000 ,0.15701196197368400000 ,0.01542673668205230000 ,0.01949243024639360000 ,
log-sigma-3-5-mm-3D_firstorder_RootMeanSquared,0.00000000021238613309 ,0.23295664488888800000 ,0.27920507881578900000 ,0.02128931670274660000 ,0.03594216898663220000 ,
log-sigma-3-5-mm-3D_firstorder_Skewness,0.00000036332902443954 ,-0.37039206982222200000 ,-0.09418015610526310000 ,0.22607579455513600000 ,0.22645043098483800000 ,
log-sigma-3-5-mm-3D_firstorder_Variance,0.00000000025559618533 ,0.05027800660000000000 ,0.07128236555263150000 ,0.01140417656745600000 ,0.01507703478056790000 ,
log-sigma-3-5-mm-3D_glcm_Autocorrelation,0.00000053359462765038 ,2.77566355679999000000 ,2.33857757939473000000 ,0.31438449144225800000 ,0.41563118654791100000 ,
log-sigma-3-5-mm-3D_glcm_ClusterShade,0.00000066724921827796 ,-0.30655370102222200000 ,0.06187243094736840000 ,0.28144629760008700000 ,0.34093904592231300000 ,
log-sigma-3-5-mm-3D_glcm_Contrast,0.00000000161848026977 ,0.10748258391111100000 ,0.12705092239473600000 ,0.00969356750130136000 ,0.01617062629424470000 ,
log-sigma-3-5-mm-3D_glcm_Correlation,0.00000066450055056288 ,0.76223324022222200000 ,0.71963470613157900000 ,0.01908219773393830000 ,0.04877704389866000000 ,
log-sigma-3-5-mm-3D_glcm_DifferenceAverage,0.00000000161848026977 ,0.10748258391111100000 ,0.12705092239473600000 ,0.00969356750130136000 ,0.01617062629424470000 ,
log-sigma-3-5-mm-3D_glcm_DifferenceEntropy,0.00000000114785433472 ,0.48140540873333300000 ,0.53360345376315700000 ,0.02827864797923290000 ,0.04055976222647740000 ,
log-sigma-3-5-mm-3D_glcm_DifferenceVariance,0.00000000115036142681 ,0.09442419604444440000 ,0.10837311613157800000 ,0.00731271375087695000 ,0.01103742440030880000 ,
log-sigma-3-5-mm-3D_glcm_Id,0.00000000161848029151 ,0.94625870804444400000 ,0.93647453886842100000 ,0.00484678378986566000 ,0.00808531304672637000 ,
log-sigma-3-5-mm-3D_glcm_Idm,0.00000000161848029151 ,0.94625870804444400000 ,0.93647453886842100000 ,0.00484678378986566000 ,0.00808531304672637000 ,
log-sigma-3-5-mm-3D_glcm_Idmn,0.00000000161848047348 ,0.97850348322222200000 ,0.97458981547368400000 ,0.00193871350093944000 ,0.00323412533881435000 ,
log-sigma-3-5-mm-3D_glcm_Idn,0.00000000161848070040 ,0.96417247197777700000 ,0.95764969255263100000 ,0.00323118915667264000 ,0.00539020875845568000 ,
log-sigma-3-5-mm-3D_glcm_Imc1,0.00000010038761378495 ,-0.49201028966666600000 ,-0.43969747702631500000 ,0.02496793788976010000 ,0.05354099258483810000 ,
log-sigma-3-5-mm-3D_glcm_InverseVariance,0.00000000161848026977 ,0.10748258391111100000 ,0.12705092239473600000 ,0.00969356750130136000 ,0.01617062629424470000 ,
log-sigma-3-5-mm-3D_glcm_JointAverage,0.00000079065907922030 ,1.60980161620000000000 ,1.46736768023684000000 ,0.10381873460989500000 ,0.13829115903896400000 ,
log-sigma-3-5-mm-3D_glcm_MCC,0.00000066450055056288 ,0.76223324022222200000 ,0.71963470613157900000 ,0.01908219773393830000 ,0.04877704389866000000 ,
log-sigma-3-5-mm-3D_glcm_SumAverage,0.00000079065906353086 ,3.21960323253333000000 ,2.93473536039473000000 ,0.20763746929889200000 ,0.27658231793186600000 ,
log-sigma-3-5-mm-3D_gldm_DependenceNonUniformity,0.00000000001542282785 ,405.85718645333300000000 ,284.70445629184200000000 ,66.71518768669520000000 ,73.98686876948440000000 ,
log-sigma-3-5-mm-3D_gldm_DependenceNonUniformityNormalized,0.00000000009031573368 ,0.06447367484444440000 ,0.05690166510526310000 ,0.00555358913319336000 ,0.00314963532767002000 ,
log-sigma-3-5-mm-3D_gldm_GrayLevelNonUniformity,0.00000000917478720084 ,3380.12892402222000000000 ,2639.00818968157000000000 ,430.74898741134200000000 ,618.78228308019400000000 ,
log-sigma-3-5-mm-3D_gldm_HighGrayLevelEmphasis,0.00000056883733258643 ,2.80496384928888000000 ,2.40875997100000000000 ,0.28919650380286200000 ,0.37474549616595600000 ,
log-sigma-3-5-mm-3D_gldm_LargeDependenceEmphasis,0.00000000074964345764 ,410.68714351333300000000 ,377.12056806052600000000 ,14.14319254701840000000 ,28.39568660235760000000 ,
log-sigma-3-5-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.00000000211983914019 ,1198.14137892666000000000 ,899.75624540263100000000 ,180.05777742396200000000 ,223.17768151834100000000 ,
log-sigma-3-5-mm-3D_gldm_LowGrayLevelEmphasis,0.00000056883734320053 ,0.54875903773333300000 ,0.64781000726315700000 ,0.07229912595844820000 ,0.09368637409975600000 ,
log-sigma-3-5-mm-3D_gldm_SmallDependenceEmphasis,0.00000485558941185966 ,0.00424293100000000000 ,0.00466711450000000000 ,0.00029796247282906100 ,0.00048225580560207400 ,
log-sigma-3-5-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.00000035431852417056 ,0.00241560166666666000 ,0.00275311799999999000 ,0.00019799530807939500 ,0.00034689735412779500 ,
log-sigma-3-5-mm-3D_glrlm_GrayLevelNonUniformity,0.00000201178339795729 ,923.55836467999900000000 ,800.00867657631500000000 ,67.07888373380810000000 ,144.56733308821200000000 ,
log-sigma-3-5-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.00000057015935991005 ,2.66007212855555000000 ,2.46053961389473000000 ,0.15196689131565700000 ,0.18273424422847600000 ,
log-sigma-3-5-mm-3D_glrlm_LongRunEmphasis,0.00000000002411726111 ,21.86090911733330000000 ,17.37986868105260000000 ,2.39578988127861000000 ,2.87789011419363000000 ,
log-sigma-3-5-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.00000000001369603891 ,64.69391750488880000000 ,41.91044315026310000000 ,13.53448940820850000000 ,12.66502903283980000000 ,
log-sigma-3-5-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.00000057015933197911 ,0.58498196782222200000 ,0.63486509663157800000 ,0.03799172280513580000 ,0.04568356113836650000 ,
log-sigma-3-5-mm-3D_glrlm_RunEntropy,0.00000000035827521097 ,3.84126860397777000000 ,3.65546752505263000000 ,0.06180041574297000000 ,0.16119368496341300000 ,
log-sigma-3-5-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.00000000081543722128 ,0.15894071595555500000 ,0.18294649626315700000 ,0.00912907904834716000 ,0.02092541793271210000 ,
